id,chr1,chr2,start1,end1,start2,end2,pvalue,length,ks_median,ks_average,homo1,homo2,homo3,homo4,homo5,block1,block2,ks,density1,density2,class1,class2
1,1,1,2114.0,2380.0,2116.0,2381.0,0.1232,47,0.21384999999999998,0.3580826086956522,0.44680851063829785,0.6595744680851063,0.8085106382978723,0.9361702127659575,0.9574468085106383,2114_2131_2149_2150_2151_2165_2166_2167_2172_2174_2191_2193_2194_2195_2198_2206_2211_2227_2231_2232_2233_2245_2246_2249_2250_2251_2266_2267_2281_2282_2284_2287_2299_2300_2302_2303_2326_2331_2332_2333_2335_2336_2343_2346_2357_2369_2380,2116_2132_2152_2153_2156_2166_2168_2169_2173_2176_2194_2196_2198_2199_2200_2207_2212_2232_2234_2237_2238_2246_2249_2250_2252_2253_2265_2266_2282_2284_2286_2288_2300_2302_2303_2304_2325_2332_2333_2335_2336_2337_2344_2347_2358_2370_2381,0.2065_2.8436_0.1724_0.1926_0.3203_0.2067_0.2071_0.1391_0.0747_0.3026_0.0598_0.2561_0.0178_0.3505_0.2867_-1_0.4147_0.1865_0.1966_0.2206_0.0912_0.1058_0.1254_0.1184_0.0147_0.0212_0.0749_0.1316_1.9951_0.3102_1.3093_0.2955_0.3832_0.4073_0.3662_0.2973_0.3376_0.0896_0.4208_0.439_0.4546_0.5988_0.0374_0.6941_0.0652_0.1465_0.486,0.1760299625468165,0.17669172932330826,0,0
2,1,1,1098.0,1416.0,1099.0,1419.0,0.1845,49,0.1985,0.26521875,0.42857142857142855,0.5918367346938775,0.7551020408163265,0.7959183673469388,0.8979591836734694,1098_1124_1129_1135_1136_1148_1159_1161_1162_1163_1164_1165_1166_1168_1169_1170_1175_1179_1180_1181_1185_1190_1191_1194_1209_1217_1225_1226_1229_1253_1260_1261_1263_1264_1266_1282_1294_1295_1322_1333_1334_1336_1352_1367_1369_1370_1395_1402_1416,1099_1122_1130_1136_1137_1150_1152_1163_1165_1168_1169_1170_1177_1178_1179_1180_1181_1182_1183_1187_1188_1191_1194_1196_1211_1218_1222_1224_1225_1254_1261_1263_1266_1282_1283_1284_1293_1294_1321_1335_1337_1340_1353_1368_1370_1372_1396_1403_1419,1.1204_0.17_0.2188_0.2265_0.3066_0.3677_-1_0.4194_0.2769_0.0687_0.2317_0.0112_0.0817_0.0_0.3482_0.0112_0.1569_0.2797_0.0_0.1987_0.0327_0.1497_0.0_0.2019_0.0305_0.1899_0.6737_0.0495_0.6743_0.2511_0.0365_0.26_0.0111_0.4494_0.126_0.3268_0.1983_0.1957_0.5596_1.1093_1.2919_0.0859_0.0748_0.1197_0.2658_0.0197_0.1147_0.3138_0.4239,0.1536050156739812,0.1526479750778816,0,0
3,1,1,1684.0,1943.0,1685.0,1942.0,0.1857,44,0.1895,0.21907906976744188,0.36363636363636365,0.5681818181818182,0.6590909090909091,0.7272727272727273,0.8409090909090909,1684_1691_1693_1708_1710_1741_1745_1764_1780_1781_1782_1786_1790_1793_1795_1796_1797_1799_1800_1801_1803_1814_1815_1816_1831_1841_1857_1867_1869_1870_1871_1872_1873_1880_1881_1885_1888_1889_1890_1898_1904_1933_1942_1943,1685_1693_1694_1710_1711_1742_1746_1766_1779_1782_1783_1789_1795_1796_1797_1798_1799_1800_1801_1802_1804_1815_1816_1817_1834_1838_1862_1868_1870_1871_1872_1873_1875_1878_1880_1882_1889_1890_1891_1900_1905_1934_1941_1942,0.2053_0.0936_0.0281_0.1952_0.1736_0.3424_0.4376_0.4051_0.1059_0.1547_0.0859_0.5554_0.2047_0.1387_0.0683_0.1403_0.0712_0.2641_0.2406_0.0619_0.2352_0.4899_0.17_0.1797_0.1895_0.1916_0.5309_0.1237_0.0869_0.4979_0.3485_0.1545_0.3513_0.3558_0.2145_0.4072_0.0649_0.051_0.0575_0.4039_0.0628_-1_0.033_0.2476,0.16923076923076924,0.17054263565891473,0,0
4,1,1,2116.0,2381.0,2114.0,2380.0,0.1489,45,0.21200000000000002,0.322334090909091,0.28888888888888886,0.6,0.8444444444444444,0.9333333333333333,0.9555555555555556,2116_2132_2150_2151_2153_2166_2168_2170_2173_2176_2194_2196_2198_2199_2200_2207_2212_2232_2234_2237_2238_2246_2249_2250_2252_2253_2265_2266_2284_2286_2288_2300_2302_2303_2304_2325_2331_2332_2333_2335_2344_2347_2358_2370_2381,2114_2131_2151_2153_2156_2165_2166_2167_2172_2174_2191_2193_2194_2195_2198_2206_2211_2227_2231_2232_2233_2245_2246_2249_2250_2251_2266_2267_2282_2284_2287_2299_2300_2302_2303_2326_2333_2335_2336_2337_2343_2346_2357_2369_2380,0.2065_2.8436_0.0912_0.1869_0.3652_0.2067_0.2071_0.2419_0.0747_0.3026_0.0598_0.2561_0.0178_0.3505_0.2867_-1_0.4147_0.1865_0.1966_0.2206_0.0912_0.1058_0.1254_0.1184_0.0147_0.0212_0.0749_0.1316_0.3102_1.3093_0.2955_0.3832_0.4073_0.3662_0.2973_0.3376_0.4534_0.2169_0.1871_0.7906_0.0374_0.6941_0.0652_0.1465_0.486,0.16917293233082706,0.16853932584269662,0,0
5,1,1,106.0,321.0,108.0,322.0,0.1446,41,0.2175,0.4603780487804879,0.3902439024390244,0.5365853658536586,0.6585365853658537,0.8048780487804879,0.9024390243902439,106_125_131_132_133_134_136_152_157_158_162_163_164_165_167_168_171_173_175_176_191_197_198_211_228_265_272_274_276_277_278_288_297_298_299_305_308_310_311_319_321,108_131_132_133_134_135_137_148_151_152_156_164_165_167_168_170_175_176_178_179_192_198_199_212_229_260_277_279_281_282_283_289_298_299_302_306_312_313_314_320_322,0.0446_0.7094_0.1644_0.0725_0.1627_0.2599_0.0354_0.3037_0.0499_0.4207_0.3681_0.9139_0.2557_0.2667_0.1906_0.2769_0.3302_0.7781_0.2727_0.2175_0.1918_0.3082_0.2034_2.8299_0.6976_0.1323_0.3243_0.1296_0.0_0.0383_0.1172_4.9112_0.09699999999999999_0.1689_0.1689_1.2141_0.0427_0.0497_0.0317_0.5158_0.6093,0.18981481481481483,0.19069767441860466,0,0
6,1,1,772.0,1051.0,773.0,1050.0,0.1649,42,0.22085,0.29141999999999996,0.5238095238095238,0.5714285714285714,0.6904761904761905,0.7857142857142857,0.8809523809523809,772_777_782_783_813_815_816_828_831_832_833_834_845_854_882_892_900_917_922_924_926_929_930_931_934_938_949_950_951_960_963_969_1003_1011_1012_1014_1024_1025_1026_1033_1050_1051,773_778_783_785_815_816_817_827_829_833_837_840_846_857_883_897_902_912_917_922_924_926_929_930_931_939_952_953_955_961_965_986_1002_1016_1017_1018_1023_1024_1025_1026_1049_1050,0.5215_0.1596_0.2042_0.261_0.2286_0.0157_0.3369_0.4146_0.3008_0.5745_0.0669_0.0903_0.1761_0.6954_0.1179_0.0458_0.2131_0.3149_0.36_0.4269_0.3852_0.596_0.0564_0.1723_0.6116_1.8668_0.0555_0.1303_0.0348_0.1676_0.1406_0.2836_-1_0.066_0.1213_0.1834_0.3143_0.3061_0.3074_0.2637_0.0692_-1,0.15,0.1510791366906475,0,0
7,1,1,1122.0,1419.0,1124.0,1416.0,0.2099,46,0.1983,0.22834000000000004,0.2608695652173913,0.4782608695652174,0.6521739130434783,0.717391304347826,0.8043478260869565,1122_1130_1136_1137_1150_1152_1163_1166_1167_1169_1170_1177_1178_1179_1180_1181_1182_1183_1185_1188_1193_1194_1196_1211_1218_1222_1224_1225_1254_1261_1263_1264_1266_1282_1283_1293_1294_1334_1340_1353_1368_1370_1372_1396_1403_1419,1124_1129_1135_1136_1148_1159_1161_1162_1163_1164_1165_1166_1168_1169_1170_1175_1179_1180_1183_1185_1188_1191_1194_1209_1217_1225_1227_1229_1253_1260_1261_1263_1282_1283_1284_1294_1295_1333_1336_1352_1367_1369_1370_1395_1402_1416,0.17_0.2188_0.2265_0.3066_0.3677_-1_0.4194_0.1324_0.2264_0.2317_0.0112_0.0817_0.0_0.3482_0.0112_0.1569_0.2797_0.0_0.1221_0.0327_0.1693_0.0_0.2019_0.0305_0.1899_0.6737_0.2454_0.6743_0.2511_0.0365_0.26_0.3413_0.3047_0.3639_0.1054_0.1983_0.1957_1.2719_0.0859_0.0748_0.1197_0.2658_0.0197_0.1147_0.3138_0.4239,0.15436241610738255,0.15699658703071673,0,0
8,1,1,131.0,322.0,125.0,321.0,0.1519,38,0.18035,0.3735210526315789,0.3157894736842105,0.47368421052631576,0.6578947368421053,0.8157894736842105,0.9210526315789473,131_132_133_134_135_137_147_156_157_162_163_164_165_167_173_175_176_178_192_198_199_229_260_274_276_281_282_283_289_298_299_302_306_312_313_314_320_322,125_131_132_133_134_136_151_152_156_164_165_167_168_170_175_176_178_179_191_197_198_228_265_272_274_276_277_278_288_297_298_299_305_308_310_311_319_321,0.7094_0.1644_0.0725_0.1627_0.2599_0.0354_0.1997_0.1144_0.1024_0.3409_0.4548_0.1038_0.2326_0.2205_0.6940000000000001_0.2338_0.263_0.2391_0.1918_0.3082_0.2034_0.6976_0.1323_0.0_0.0924_0.0_0.0383_0.1172_4.9112_0.09699999999999999_0.1689_0.1689_1.2141_0.0427_0.0497_0.0317_0.5158_0.6093,0.19791666666666666,0.19289340101522842,0,0
9,1,1,347.0,728.0,368.0,729.0,0.1576,41,0.30195,0.362105,0.6585365853658537,0.7560975609756098,0.8780487804878049,0.926829268292683,0.9512195121951219,347_369_371_372_412_413_418_424_426_427_435_447_448_485_503_520_524_557_579_581_608_609_610_632_633_636_637_639_650_651_652_663_668_676_684_717_718_719_720_723_728,368_371_372_374_411_418_421_422_424_426_436_448_449_486_504_521_525_558_581_582_605_606_607_627_628_630_631_632_653_654_655_666_669_677_685_718_719_724_725_728_729,-1_0.3511_0.3282_0.3081_0.9689_0.5491_0.3528_0.9059999999999999_0.3044_0.0495_0.2404_0.0996_1.4015_1.3878_0.1991_1.2358_0.1936_0.09_0.5105_0.0656_0.1018_0.0_0.0859_0.0533_0.3047_0.5303_0.0_0.0757_0.0098_0.0148_0.2995_0.6715_0.4368_0.3392_0.3857_0.0983_0.0429_0.0757_0.4003_0.7949_0.2211,0.10732984293193717,0.1132596685082873,0,0
10,1,1,386.0,102.0,911.0,1287.0,0.065,42,0.5395,0.6391219512195123,0.2619047619047619,0.6190476190476191,0.9047619047619048,0.9047619047619048,0.9285714285714286,386_375_368_366_359_347_340_338_330_328_326_306_305_289_288_271_266_258_257_253_251_250_243_220_219_211_207_202_200_199_194_192_190_184_181_144_143_141_140_124_114_102,911_932_933_935_942_966_983_988_1002_1004_1006_1021_1035_1050_1051_1059_1066_1069_1070_1072_1084_1086_1096_1114_1132_1136_1141_1146_1150_1152_1158_1160_1198_1208_1212_1237_1239_1242_1245_1252_1281_1287,0.502_0.3898_0.5023_0.35600000000000004_0.4808_0.4626_0.4752_0.3748_0.7373_1.2532_0.6924_0.4528_0.4539_0.7918_0.9262_0.526_0.5395_0.6239_0.6747_0.4618_0.6743_0.6234_0.6402_2.4487_0.4105_0.9617_0.609_0.4902_0.8889_0.6395_0.6888_0.5888_0.8256_-1_0.5327_0.4937_0.4971_0.3806_0.7465_0.3588_0.4208_0.6072,0.14736842105263157,0.11140583554376658,0,0
